voltage,current,power,FR[%],Q[W],alpha,beta,P[bar],Te_mean[K],Tc_mean[K],Te_std[K],Tc_std[K],T_pulse[K]
73.1,1.074,78.6,60,80,90,60,1.013,359.77,329.325,274.7708022704821,290.36247125390963,341.54999999999995
89.6,1.312,117.8,60,120,90,30,1.6029999999999998,366.37,349.525,274.01717933554716,288.882635930871,0.0
74.0,1.083,80.4,60,80,90,90,0.8929999999999999,369.49,322.59999999999997,274.9892933425639,277.8151187909134,354.48999999999995
62.1,0.917,57.0,60,60,90,0,1.383,363.54999999999995,323.7,274.24087121146357,281.34979674544843,0.0
51.9,0.772,40.1,60,40,90,0,0.4829999999999999,331.95,305.72499999999997,273.3949489742783,274.4079745625409,340.30999999999995
63.8,0.948,60.6,60,60,90,30,0.30299999999999994,316.09,305.79999999999995,273.4201851217221,274.5296134724383,349.99
82.7,1.214,100.5,60,100,90,30,1.273,362.45,334.65,274.58701078632,292.80112380162177,329.90999999999997
63.5,0.935,59.3,60,60,90,90,0.7729999999999999,361.66999999999996,304.92499999999995,273.68103672189403,274.2676612486199,306.53
52.3,0.775,40.7,60,40,90,90,0.42299999999999993,329.33,304.0,273.3423538406167,274.05369611411504,353.92999999999995
64.2,0.955,61.5,60,60,90,0,0.8529999999999999,330.28999999999996,306.09999999999997,273.5949719092257,274.52234592334923,0.0
64.1,0.943,60.5,60,60,90,30,0.7129999999999999,349.72999999999996,312.575,273.76806148561445,277.01555300054207,349.99
81.8,1.205,98.7,60,100,90,60,0.6329999999999999,344.63,314.325,273.7800793600809,283.0175816017232,339.42999999999995
90.3,1.325,119.6,60,120,90,0,1.9529999999999998,369.96999999999997,363.97499999999997,274.5946452851825,281.78765979109306,0.0
89.9,1.318,118.8,60,120,90,30,1.1629999999999998,359.30999999999995,333.375,274.7273395322504,290.4434236055212,0.0
89.7,1.313,117.9,60,120,90,30,1.4529999999999998,366.84999999999997,344.025,275.5132604596193,290.286583673533,0.0
64.2,0.944,60.7,60,60,90,30,0.7229999999999999,352.57,313.34999999999997,274.78003067455796,280.22860626583133,349.99
83.1,1.218,101.3,60,100,90,30,1.4629999999999999,364.66999999999996,349.275,274.0084870412534,284.8951763148395,329.90999999999997
83.0,1.216,101.0,60,100,90,30,1.4429999999999998,366.66999999999996,339.25,274.14095913134696,294.6030495112777,329.90999999999997
83.7,1.231,103.2,60,100,90,0,1.7029999999999998,368.22999999999996,362.97499999999997,273.9161592523751,283.0273731325692,371.28999999999996
74.2,1.087,80.8,60,80,90,90,0.8829999999999999,367.80999999999995,311.92499999999995,276.51422353597377,276.44076992004403,354.48999999999995
90.3,1.321,119.3,60,120,90,60,1.753,367.99,351.67499999999995,274.08166517590814,288.61531064457915,357.07
91.0,1.328,120.7,60,120,90,90,0.7129999999999999,371.63,320.54999999999995,276.1193433617552,286.9376756561793,349.03
64.2,0.952,61.3,60,60,90,60,0.3929999999999999,325.46999999999997,304.075,273.50637059362407,274.17428837085396,331.63
73.0,1.077,78.7,60,80,90,60,0.5029999999999999,343.42999999999995,304.125,273.9788546314041,274.4026638282742,341.54999999999995
64.3,0.947,60.9,60,60,90,60,0.6729999999999998,348.09,318.97499999999997,273.637852436706,284.11855353575237,331.63
90.8,1.34,121.7,60,120,90,60,0.4129999999999999,331.75,302.775,273.99557672626435,273.9175719293113,357.07
90.4,1.321,119.6,60,120,90,90,1.153,375.93,342.54999999999995,276.7937617924337,288.05145406775233,349.03
74.0,1.084,80.4,60,80,90,90,1.353,365.92999999999995,334.04999999999995,275.93513913476505,286.9086336530921,354.48999999999995
82.0,1.199,98.4,60,100,90,90,1.343,375.83,339.54999999999995,274.78003067455796,293.0375170228295,363.90999999999997
90.0,1.323,119.3,60,120,90,0,1.553,365.15,352.54999999999995,273.9896427811873,280.72231800705697,0.0
90.3,1.327,120.0,60,120,90,0,1.793,368.48999999999995,358.65,273.84498201415573,285.64853324727875,0.0
82.2,1.213,100.0,60,100,90,30,0.4829999999999999,336.83,304.42499999999995,273.8478538528947,274.27361025271216,329.90999999999997
63.2,0.928,58.8,60,60,90,90,0.8029999999999999,369.51,310.04999999999995,274.18585713300627,277.9137520226533,306.53
90.0,1.317,118.7,60,120,90,30,1.4429999999999998,370.54999999999995,346.5,274.7104486534327,288.7895865247987,0.0
89.8,1.315,118.3,60,120,90,60,1.7129999999999999,367.75,352.325,274.11953597148323,287.84702350818014,357.07
52.2,0.775,40.5,60,40,90,60,0.45299999999999985,321.33,303.67499999999995,273.4088435821109,274.17428837085396,349.57
72.5,1.073,77.7,60,80,90,0,0.6429999999999999,336.16999999999996,301.09999999999997,273.6763078946776,274.3289826122551,347.77
82.6,1.212,100.2,60,100,90,30,1.3929999999999998,364.59,336.17499999999995,275.50116992154966,294.52824049510775,329.90999999999997
74.0,1.09,80.8,60,80,90,90,0.45299999999999985,330.25,305.15,274.20593560409714,274.09162979278835,354.48999999999995
90.0,1.324,119.5,60,120,90,0,1.523,360.75,351.97499999999997,275.2151876428063,278.9588294862218,0.0
52.9,0.784,41.5,60,40,90,0,0.6829999999999998,350.18999999999994,307.825,274.13132563402775,276.24125109516086,340.30999999999995
73.8,1.084,80.1,60,80,90,90,0.5529999999999999,337.21799999999996,305.47499999999997,284.0258503115848,274.16775897605146,354.48999999999995
73.3,1.09,80.2,60,80,90,0,0.573,305.65,299.7,273.38452078799116,274.33462370959444,347.77
63.2,0.928,58.8,60,60,90,90,0.7629999999999999,369.57,309.95,274.1534938963441,277.9901101915831,306.53
64.2,0.949,61.0,60,60,90,30,0.3829999999999999,336.37,305.47499999999997,273.5201351104664,274.5814910641239,349.99
52.5,0.777,40.8,60,40,90,90,0.44299999999999995,333.92999999999995,304.275,273.3780350850198,274.1710288928331,353.92999999999995
90.5,1.323,119.8,60,120,90,90,1.333,375.84999999999997,345.29999999999995,277.31473288459176,285.69472000484666,349.03
90.0,1.319,118.7,60,120,90,30,1.133,360.99,334.575,274.8286899654194,289.16028315385665,0.0
73.5,1.089,80.3,60,80,90,30,0.33299999999999985,312.34999999999997,302.72499999999997,273.7287918451395,274.5389444433334,354.84999999999997
83.0,1.218,101.2,60,100,90,30,1.4529999999999998,364.25,348.75,273.9593207028119,285.8017455976109,329.90999999999997
72.3,1.062,76.9,60,80,90,30,0.8629999999999999,355.31,325.625,274.50203550249245,285.15593603181355,354.84999999999997
64.1,0.945,60.8,60,60,90,60,0.7029999999999998,349.34999999999997,320.47499999999997,273.71568542494924,279.91824694190944,331.63
52.7,0.781,41.2,60,40,90,0,0.6229999999999999,348.22999999999996,306.04999999999995,273.91941536246685,274.48915396177335,340.30999999999995
64.2,0.947,60.9,60,60,90,60,0.6929999999999998,349.78999999999996,318.59999999999997,273.70045435778087,280.9953808065638,331.63
73.0,1.076,78.7,60,80,90,60,0.5429999999999999,344.22999999999996,304.125,273.889594483484,274.4026638282742,341.54999999999995
62.8,0.929,58.4,60,60,90,0,1.113,358.21,306.9,273.52815340802374,274.4003332889007,0.0
62.9,0.929,58.5,60,60,90,0,1.403,364.13,312.97499999999997,273.91941536246685,276.60675666870935,0.0
82.5,1.21,99.9,60,100,90,90,0.7829999999999999,364.28999999999996,306.54999999999995,273.80802735505443,273.8282329983125,363.90999999999997
64.3,0.948,61.1,60,60,90,60,0.6729999999999998,347.75,317.84999999999997,273.7112486080161,281.8815519811772,331.63
72.4,1.064,77.2,60,80,90,30,0.8629999999999999,354.13,330.65,274.37963409191514,292.5748981121309,354.84999999999997
81.8,1.209,99.1,60,100,90,90,0.5029999999999999,320.21,305.375,274.1210818709048,274.7796727687893,363.90999999999997
52.1,0.777,40.6,60,40,90,0,0.44299999999999995,320.01,305.67499999999995,273.52815340802374,274.5073871960498,340.30999999999995
89.8,1.332,119.5,60,120,90,0,0.6129999999999999,323.77,304.2,273.99083292038307,274.52234592334923,0.0
72.2,1.064,76.8,60,80,90,0,1.283,359.96999999999997,336.575,274.88407035612744,287.47931145124096,347.77
64.0,0.947,60.7,60,60,90,30,0.3629999999999999,332.34999999999997,305.45,273.54999999999995,274.55949163412436,349.99
81.7,1.204,98.4,60,100,90,90,0.603,339.89,305.4,273.8230527468185,274.65665191733194,363.90999999999997
51.1,0.755,38.7,60,40,90,30,0.4929999999999999,342.90999999999997,305.025,273.4201851217221,274.4079745625409,322.60999999999996
71.3,1.05,75.3,60,80,90,0,1.4229999999999998,363.40999999999997,342.22499999999997,274.1133275663034,288.32857591036344,347.77
50.9,0.752,38.3,60,40,90,30,0.5129999999999999,345.34999999999997,305.075,273.48911649915624,274.43937969582277,322.60999999999996
84.0,1.234,103.8,60,100,90,0,1.773,368.68999999999994,363.5,273.9102631123499,282.8235033295423,371.28999999999996
90.6,1.324,120.0,60,120,90,90,1.153,368.04999999999995,343.04999999999995,277.402646234993,284.8675082675456,349.03
89.7,1.313,118.0,60,120,90,60,1.753,367.09,350.92499999999995,273.70946402922795,290.7149983395008,357.07
72.5,1.072,77.6,60,80,90,0,0.6529999999999999,339.45,301.17499999999995,273.54999999999995,274.25264832713486,347.77
82.4,1.222,100.9,60,100,90,0,0.5429999999999999,326.54999999999995,304.17499999999995,273.8392024376045,274.6430394055974,371.28999999999996
62.1,0.917,57.0,60,60,90,0,1.4129999999999998,363.89,321.45,274.0405054744357,279.8318161203872,0.0
53.3,0.79,42.2,60,40,90,0,0.7129999999999999,351.66999999999996,311.575,274.1102083107326,280.4137800076819,340.30999999999995
82.0,1.205,99.0,60,100,90,60,0.9829999999999999,355.48999999999995,329.75,274.54032370331515,288.46687522527577,339.42999999999995
82.6,1.213,100.2,60,100,90,0,1.793,368.99,360.5,274.0544335243676,284.7354794175007,371.28999999999996
73.7,1.084,80.1,60,80,90,90,0.5329999999999999,341.40999999999997,305.5,274.2468135666557,274.1876254944182,354.48999999999995
74.1,1.092,81.2,60,80,90,90,0.4929999999999999,330.53799999999995,305.25,280.2894481579461,274.08808315196467,354.48999999999995
90.6,1.324,120.2,60,120,90,90,1.093,369.45,341.825,277.79704206996234,285.4070727881225,349.03
90.7,1.327,120.5,60,120,90,90,1.3929999999999998,373.69,347.17499999999995,278.14179326494997,285.17535515761034,349.03
82.1,1.207,99.2,60,100,90,0,1.4129999999999998,362.75,348.29999999999995,274.18682206766636,289.91056880498587,371.28999999999996
82.2,1.207,99.4,60,100,90,60,0.9529999999999998,362.49,331.29999999999995,273.58358966777354,292.70240820632245,339.42999999999995
82.1,1.214,99.8,60,100,90,30,0.43299999999999994,324.19,304.09999999999997,273.9265307463327,274.12467943448087,329.90999999999997
91.1,1.334,121.5,60,120,90,90,0.6229999999999999,357.65,303.84999999999997,273.84999999999997,274.15332779621946,349.03
82.4,1.205,99.3,60,100,90,90,1.363,372.77,342.5,276.03565417193397,289.68712994043,363.90999999999997
51.2,0.755,38.7,60,40,90,30,0.44299999999999995,335.40999999999997,304.67499999999995,273.4380972058177,274.43937969582277,322.60999999999996
73.0,1.073,78.4,60,80,90,60,1.013,358.51,329.59999999999997,275.22195559797984,291.28826526067655,341.54999999999995
51.8,0.766,39.8,60,40,90,90,0.5429999999999999,349.49,305.0,273.46304951684994,274.38962359878576,353.92999999999995
74.1,1.086,80.6,60,80,90,90,0.7929999999999999,370.40999999999997,307.47499999999997,286.4399586154359,274.15788557551605,354.48999999999995
53.5,0.792,42.5,60,40,90,0,0.7229999999999999,351.87,312.325,274.50904378148755,280.24195553661565,340.30999999999995
90.2,1.329,120.1,60,120,90,30,0.42299999999999993,331.27,303.59999999999997,273.94183331579313,274.0610433579144,0.0
90.4,1.328,120.4,60,120,90,0,1.863,369.04999999999995,354.75,274.0800537618869,286.6883406171756,0.0
82.3,1.211,99.8,60,100,90,0,1.6429999999999998,367.84999999999997,351.325,274.8007574019219,293.44061770047097,371.28999999999996
72.4,1.067,77.4,60,80,90,0,0.9829999999999999,355.40999999999997,315.275,274.36778487426966,285.5576253435807,347.77
74.0,1.084,80.3,60,80,90,90,0.9829999999999999,367.78999999999996,329.34999999999997,275.68436382549936,279.30358973824764,354.48999999999995
62.7,0.928,58.4,60,60,90,0,1.063,356.04999999999995,306.59999999999997,273.56833001326703,274.46021626713554,0.0
83.0,1.217,101.0,60,100,90,30,1.383,366.80999999999995,338.625,275.2743822631532,294.31150199458125,329.90999999999997
89.7,1.314,117.9,60,120,90,30,1.5829999999999997,366.25,350.375,273.7824555320336,288.30264003400066,0.0
51.2,0.757,38.8,60,40,90,30,0.47299999999999986,340.95,305.025,273.45822070014844,274.54851111305317,322.60999999999996
52.2,0.777,40.6,60,40,90,60,0.3729999999999999,306.89,302.825,273.637852436706,273.9432002689527,349.57
90.7,1.325,120.0,60,120,90,90,0.7029999999999998,370.07,313.875,275.936036611389,282.5834069490649,349.03
82.3,1.209,99.6,60,100,90,60,0.8529999999999999,351.34999999999997,331.525,274.0102325267042,291.14414256547576,339.42999999999995
63.3,0.94,59.6,60,60,90,90,0.4829999999999999,315.07,302.875,273.4846640106136,273.9044313531837,306.53
64.2,0.947,61.0,60,60,90,60,0.6529999999999999,347.21,314.7,273.6115192303686,279.4139178368387,331.63
63.4,0.934,59.4,60,60,90,90,0.7329999999999999,358.51,304.9,273.6327007354459,274.18440804327884,306.53
90.3,1.323,119.6,60,120,90,60,1.363,364.13,340.67499999999995,275.66833278182213,293.62541208376524,357.07
62.8,0.927,58.4,60,60,90,0,1.383,363.61,322.34999999999997,274.27827301660545,279.8318161203872,0.0
90.2,1.322,119.4,60,120,90,60,1.123,365.61,333.4,273.83044103344815,295.79589734734896,357.07
52.3,0.772,40.4,60,40,90,60,0.6529999999999999,347.78999999999996,306.2,273.50777087639995,273.7903124237433,349.57
90.9,1.335,121.6,60,120,90,90,0.5029999999999999,342.54999999999995,303.5,273.6190415759823,274.05369611411504,349.03
90.1,1.33,119.8,60,120,90,0,0.7329999999999999,347.84999999999997,304.275,273.95,274.5073871960498,0.0
82.5,1.209,99.9,60,100,90,90,0.7929999999999999,368.78999999999996,306.09999999999997,273.80802735505443,273.27909944487357,363.90999999999997
90.2,1.321,119.3,60,120,90,60,1.343,364.83,339.775,276.3953043000618,294.1724284991054,357.07
90.0,1.323,119.3,60,120,90,0,1.573,365.18999999999994,350.275,273.95187280786917,281.82654885308665,0.0
52.2,0.777,40.6,60,40,90,60,0.42299999999999993,314.28999999999996,303.275,273.4935112807463,274.1035023160258,349.57
64.2,0.955,61.3,60,60,90,0,0.8429999999999999,327.40999999999997,305.95,273.6628352561983,274.56656862405833,0.0
90.8,1.327,120.7,60,120,90,90,1.293,377.89,344.84999999999997,278.18616917904865,284.96383369895926,349.03
89.9,1.317,118.6,60,120,90,30,1.613,366.51,350.875,274.03487287222515,288.33757716029777,0.0
64.2,0.947,61.0,60,60,90,60,0.6229999999999999,346.61,313.59999999999997,274.3174759098157,278.04387372129685,331.63
72.5,1.068,77.5,60,80,90,0,1.1629999999999998,357.96999999999997,322.775,274.5507141035914,286.2079158622908,347.77
52.4,0.776,40.8,60,40,90,90,0.45299999999999985,334.45,304.25,273.3370828693387,274.2239335795724,353.92999999999995
81.6,1.202,98.3,60,100,90,60,0.563,343.54999999999995,314.29999999999995,274.64666295470954,291.8758288646101,339.42999999999995
90.0,1.322,119.2,60,120,90,0,1.9329999999999998,370.21,364.79999999999995,273.9973488065726,281.28326502703555,0.0
52.2,0.772,40.4,60,40,90,60,0.583,343.68999999999994,304.65,273.4549590136395,274.42279220613574,349.57
74.4,1.089,81.2,60,80,90,90,0.9329999999999999,369.65,319.47499999999997,274.29673449411797,278.9920173456321,354.48999999999995
91.1,1.335,121.9,60,120,90,90,0.573,352.51,303.75,273.8868853370776,274.15332779621946,349.03
51.9,0.772,40.2,60,40,90,0,0.5029999999999999,336.65,305.775,273.40495097567964,274.4367918764638,340.30999999999995
71.9,1.059,76.3,60,80,90,0,1.533,364.45,348.4,274.0444271909999,288.9783500930029,347.77
81.9,1.203,98.8,60,100,90,60,0.9929999999999999,356.75,327.84999999999997,275.23806130178207,287.84353599376266,339.42999999999995
72.4,1.068,77.4,60,80,90,0,1.003,355.63,315.34999999999997,274.4526895255585,285.3966321901166,347.77
74.0,1.093,81.1,60,80,90,90,0.4029999999999999,317.60999999999996,304.775,274.08434469014384,273.98416625041614,354.48999999999995
89.6,1.312,117.8,60,120,90,30,1.4329999999999998,367.13,346.75,275.25047613649855,289.708784174369,0.0
82.2,1.208,99.4,60,100,90,30,0.7929999999999999,350.95,311.275,273.79807406984077,276.765130242006,329.90999999999997
74.1,1.085,80.4,60,80,90,90,1.273,366.01,333.5,276.38310995791977,286.3632509247346,354.48999999999995
51.8,0.766,39.8,60,40,90,90,0.5329999999999999,349.27,304.95,273.4771085446759,274.48915396177335,353.92999999999995
72.4,1.067,77.3,60,80,90,0,0.9729999999999999,355.63,315.47499999999997,274.4526895255585,285.3931953890042,347.77
74.5,1.091,81.4,60,80,90,90,1.263,367.21,333.625,274.0405054744357,287.16579466173783,354.48999999999995
64.0,0.944,60.7,60,60,90,60,0.7129999999999999,349.65,322.525,273.5307886552932,287.1291213362404,331.63
73.3,1.091,80.2,60,80,90,0,0.583,309.10999999999996,299.95,273.52815340802374,274.361060141639,347.77
82.1,1.204,98.9,60,100,90,60,1.1929999999999998,361.59,339.22499999999997,275.40455095307243,293.1712179116723,339.42999999999995
82.8,1.214,100.6,60,100,90,30,1.333,362.84999999999997,336.17499999999995,274.4897761006974,295.5876729334097,329.90999999999997
71.6,1.055,75.9,60,80,90,0,1.4829999999999999,364.03,344.025,273.78796551630944,291.30844615231894,347.77
82.5,1.206,99.5,60,100,90,90,1.4729999999999999,374.13,341.025,277.52458569466864,291.3409089016098,363.90999999999997
63.2,0.93,58.9,60,60,90,90,0.813,366.40999999999997,306.79999999999995,273.8834848328357,274.3679217270963,306.53
50.8,0.751,38.3,60,40,90,30,0.5129999999999999,345.34999999999997,305.075,273.48911649915624,274.43937969582277,322.60999999999996
74.1,1.091,81.0,60,80,90,90,0.4929999999999999,332.258,305.4,281.24909377646657,274.12467943448087,354.48999999999995
64.0,0.943,60.5,60,60,90,30,0.6629999999999999,351.09,314.79999999999995,274.0599450532862,279.3669124169478,349.99
52.2,0.771,40.3,60,40,90,60,0.7129999999999999,350.83,307.2,273.453315017762,277.6596193483116,349.57
74.1,1.086,80.7,60,80,90,90,1.293,366.60999999999996,333.0,275.57755020545403,287.1119721625086,354.48999999999995
51.8,0.77,40.0,60,40,90,30,0.32299999999999995,308.45,302.97499999999997,273.45822070014844,273.83980673621915,322.60999999999996
52.2,0.771,40.3,60,40,90,60,0.603,346.30999999999995,304.65,273.4107680962081,274.42279220613574,349.57
72.8,1.07,78.0,60,80,90,30,0.6629999999999999,347.30999999999995,319.25,273.7607372593841,278.8461975621169,354.84999999999997
53.2,0.788,42.0,60,40,90,0,0.7529999999999999,352.75,309.75,273.65990195135925,277.8496453766924,340.30999999999995
72.7,1.077,78.3,60,80,90,0,0.6229999999999999,330.27,300.67499999999995,273.5824349662088,274.30866302262564,347.77
